symbol,trade_date,close
1434.TW,2024-01-11,61.7531
2501.TW,2024-01-11,68.7571
9914.TW,2024-01-11,75.6595
OWLS,2024-01-11,81.8394
5478.TWO,2024-01-11,88.8684
2753.TW,2024-01-11,96.8945
2630.TW,2024-01-11,104.405
6180.TWO,2024-01-11,110.0792
GRRR,2024-01-11,118.4682
4994.TW,2024-01-11,123.8661
3086.TWO,2024-01-11,131.7091
PERF,2024-01-11,138.1491
6111.TWO,2024-01-11,146.6964
3546.TWO,2024-01-11,153.4837
3083.TWO,2024-01-11,159.21
6542.TWO,2024-01-11,165.6815
3687.TWO,2024-01-11,174.4864
GGR,2024-01-11,180.1008
6482.TWO,2024-01-11,189.0518
2303.TW,2024-01-11,195.1125
2601.TW,2024-01-11,203.872
2607.TW,2024-01-11,208.8251
2330.TW,2024-01-12,40.3038
2317.TW,2024-01-12,47.1784
2454.TW,2024-01-12,54.0827
2308.TW,2024-01-12,61.4351
3711.TW,2024-01-12,68.2759
2382.TW,2024-01-12,74.8793
2345.TW,2024-01-12,82.6294
6669.TW,2024-01-12,89.4737
3231.TW,2024-01-12,95.9741
3037.TW,2024-01-12,103.1309
2327.TW,2024-01-12,111.3549
2379.TW,2024-01-12,117.7968
3034.TW,2024-01-12,124.6725
3661.TW,2024-01-12,131.7104
3008.TW,2024-01-12,140.2028
2357.TW,2024-01-12,146.0342
2301.TW,2024-01-12,154.0505
2383.TW,2024-01-12,158.5728
2360.TW,2024-01-12,168.1957
3653.TW,2024-01-12,173.407
2059.TW,2024-01-12,181.8752
2395.TW,2024-01-12,187.2563
5530.TW,2024-01-12,197.1478
3017.TW,2024-01-12,202.4903
2881.TW,2024-01-12,210.5241
2882.TW,2024-01-12,40.123
2891.TW,2024-01-12,47.34
2885.TW,2024-01-12,53.9941
2886.TW,2024-01-12,61.996
2884.TW,2024-01-12,69.0606
2880.TW,2024-01-12,75.6376
2892.TW,2024-01-12,82.1896
2890.TW,2024-01-12,89.5632
2887.TW,2024-01-12,97.3748
5880.TW,2024-01-12,103.5958
2883.TW,2024-01-12,110.7514
2412.TW,2024-01-12,117.517
3045.TW,2024-01-12,124.852
4904.TW,2024-01-12,130.907
1303.TW,2024-01-12,137.8276
1301.TW,2024-01-12,145.2452
6505.TW,2024-01-12,153.5927
2002.TW,2024-01-12,159.2594
2207.TW,2024-01-12,167.8031
2912.TW,2024-01-12,174.22
1216.TW,2024-01-12,182.3772
2603.TW,2024-01-12,189.4735
2615.TW,2024-01-12,196.5307
5871.TW,2024-01-12,204.0413
2408.TW,2024-01-12,209.8481
6446.TW,2024-01-12,40.6385
3481.TW,2024-01-12,47.4972
2888.TW,2024-01-12,54.616
6488.TWO,2024-01-12,61.585
2609.TW,2024-01-12,67.8716
1101.TW,2024-01-12,75.8056
2618.TW,2024-01-12,82.2603
3293.TWO,2024-01-12,89.9829
4938.TW,2024-01-12,97.5402
5876.TW,2024-01-12,103.6228
3529.TWO,2024-01-12,110.8355
1402.TW,2024-01-12,118.3323
2834.TW,2024-01-12,125.6301
2633.TW,2024-01-12,132.4706
3105.TWO,2024-01-12,139.4349
1102.TW,2024-01-12,146.6511
2610.TW,2024-01-12,151.7828
6789.TW,2024-01-12,159.202
2347.TW,2024-01-12,167.5853
2377.TW,2024-01-12,174.227
2353.TW,2024-01-12,180.8966
5483.TWO,2024-01-12,187.0991
6472.TW,2024-01-12,196.1778
3532.TW,2024-01-12,202.4336
8454.TW,2024-01-12,208.1519
IMOS,2024-01-12,39.9141
HIMX,2024-01-12,47.5039
2201.TW,2024-01-12,54.1259
1434.TW,2024-01-12,61.8513
2501.TW,2024-01-12,68.8527
9914.TW,2024-01-12,75.7465
OWLS,2024-01-12,81.8157
5478.TWO,2024-01-12,88.8568
2753.TW,2024-01-12,97.0001
2630.TW,2024-01-12,104.5773
6180.TWO,2024-01-12,110.0869
GRRR,2024-01-12,118.6447
4994.TW,2024-01-12,123.8377
3086.TWO,2024-01-12,131.8052
PERF,2024-01-12,138.1754
6111.TWO,2024-01-12,146.9033
3546.TWO,2024-01-12,153.6787
3083.TWO,2024-01-12,159.2211
6542.TWO,2024-01-12,165.6302
3687.TWO,2024-01-12,174.6522
GGR,2024-01-12,180.0918
6482.TWO,2024-01-12,189.2919
2303.TW,2024-01-12,195.2627
2601.TW,2024-01-12,204.2451
2607.TW,2024-01-12,208.94
2330.TW,2024-01-15,40.3409
2317.TW,2024-01-15,47.1926
2454.TW,2024-01-15,54.0913
2308.TW,2024-01-15,61.483
3711.TW,2024-01-15,68.3059
2382.TW,2024-01-15,74.8718
2345.TW,2024-01-15,82.6988
6669.TW,2024-01-15,89.5256
3231.TW,2024-01-15,95.9702
3037.TW,2024-01-15,103.1536
2327.TW,2024-01-15,111.4929
2379.TW,2024-01-15,117.8793
3034.TW,2024-01-15,124.7572
3661.TW,2024-01-15,131.8
3008.TW,2024-01-15,140.4327
2357.TW,2024-01-15,146.1481
2301.TW,2024-01-15,154.2785
2383.TW,2024-01-15,158.5379
2360.TW,2024-01-15,168.4547
3653.TW,2024-01-15,173.4659
2059.TW,2024-01-15,182.0789
2395.TW,2024-01-15,187.2788
5530.TW,2024-01-15,197.4987
3017.TW,2024-01-15,202.632
2881.TW,2024-01-15,210.823
2882.TW,2024-01-15,40.1318
2891.TW,2024-01-15,47.3816
2885.TW,2024-01-15,53.9941
2886.TW,2024-01-15,62.1125
2884.TW,2024-01-15,69.1849
2880.TW,2024-01-15,75.7148
2892.TW,2024-01-15,82.2044
2890.TW,2024-01-15,89.633
2887.TW,2024-01-15,97.5364
5880.TW,2024-01-15,103.6704
2883.TW,2024-01-15,110.8267
2412.TW,2024-01-15,117.5734
3045.TW,2024-01-15,124.9569
4904.TW,2024-01-15,130.907
1303.TW,2024-01-15,137.7918
1301.TW,2024-01-15,145.2743
6505.TW,2024-01-15,153.7555
2002.TW,2024-01-15,159.3008
2207.TW,2024-01-15,168.0179
2912.TW,2024-01-15,174.3698
1216.TW,2024-01-15,182.6253
2603.TW,2024-01-15,189.7653
2615.TW,2024-01-15,196.7902
5871.TW,2024-01-15,204.38
2408.TW,2024-01-15,210.0663
6446.TW,2024-01-15,40.7051
3481.TW,2024-01-15,47.5523
2888.TW,2024-01-15,54.6783
6488.TWO,2024-01-15,61.6429
2609.TW,2024-01-15,67.8567
1101.TW,2024-01-15,75.8965
2618.TW,2024-01-15,82.2866
3293.TWO,2024-01-15,90.0999
4938.TW,2024-01-15,97.7118
5876.TW,2024-01-15,103.6911
3529.TWO,2024-01-15,110.9375
1402.TW,2024-01-15,118.4696
2834.TW,2024-01-15,125.8085
2633.TW,2024-01-15,132.6454
3105.TWO,2024-01-15,139.5938
1102.TW,2024-01-15,146.8213
2610.TW,2024-01-15,151.7706
6789.TW,2024-01-15,159.2371
2347.TW,2024-01-15,167.7496
2377.TW,2024-01-15,174.3698
2353.TW,2024-01-15,180.9906
5483.TWO,2024-01-15,187.0916
6472.TW,2024-01-15,196.4367
3532.TW,2024-01-15,202.5915
8454.TW,2024-01-15,208.1852
IMOS,2024-01-15,39.8997
HIMX,2024-01-15,47.5618
2201.TW,2024-01-15,54.1346
1434.TW,2024-01-15,61.9391
2501.TW,2024-01-15,68.9504
9914.TW,2024-01-15,75.8359
OWLS,2024-01-15,81.7944
5478.TWO,2024-01-15,88.8479
2753.TW,2024-01-15,97.1088
2630.TW,2024-01-15,104.7529
6180.TWO,2024-01-15,110.0979
GRRR,2024-01-15,118.825
4994.TW,2024-01-15,123.8129
3086.TWO,2024-01-15,131.9054
PERF,2024-01-15,138.1781
6111.TWO,2024-01-15,147.1148
3546.TWO,2024-01-15,153.8477
3083.TWO,2024-01-15,159.2371
6542.TWO,2024-01-15,165.5838
3687.TWO,2024-01-15,174.8234
GGR,2024-01-15,180.0882
6482.TWO,2024-01-15,189.538
2303.TW,2024-01-15,195.4189
2601.TW,2024-01-15,204.625
2607.TW,2024-01-15,209.0611
2330.TW,2024-01-16,40.3784
2317.TW,2024-01-16,47.2072
2454.TW,2024-01-16,54.1005
2308.TW,2024-01-16,61.5316
3711.TW,2024-01-16,68.3367
2382.TW,2024-01-16,74.8651
2345.TW,2024-01-16,82.7691
6669.TW,2024-01-16,89.5784
3231.TW,2024-01-16,95.9674
3037.TW,2024-01-16,103.1773
2327.TW,2024-01-16,111.6323
2379.TW,2024-01-16,117.963
3034.TW,2024-01-16,124.8433
3661.TW,2024-01-16,131.8646
3008.TW,2024-01-16,140.6644
2357.TW,2024-01-16,146.2636
2301.TW,2024-01-16,154.5084
2383.TW,2024-01-16,158.5046
2360.TW,2024-01-16,168.7158
3653.TW,2024-01-16,173.5266
2059.TW,2024-01-16,182.2847
2395.TW,2024-01-16,187.3032
5530.TW,2024-01-16,197.8523
3017.TW,2024-01-16,202.7759
2881.TW,2024-01-16,211.1245
2882.TW,2024-01-16,40.141
2891.TW,2024-01-16,47.4143
2885.TW,2024-01-16,53.9946
2886.TW,2024-01-16,62.2175
2884.TW,2024-01-16,69.3101
2880.TW,2024-01-16,75.7928
2892.TW,2024-01-16,82.22
2890.TW,2024-01-16,89.6859
2887.TW,2024-01-16,97.6993
5880.TW,2024-01-16,103.7461
2883.TW,2024-01-16,110.9032
2412.TW,2024-01-16,117.631
3045.TW,2024-01-16,125.0631
4904.TW,2024-01-16,130.9083
1303.TW,2024-01-16,137.7573
1301.TW,2024-01-16,145.3048
6505.TW,2024-01-16,153.9201
2002.TW,2024-01-16,159.3438
2207.TW,2024-01-16,168.201
2912.TW,2024-01-16,174.5215
1216.TW,2024-01-16,182.8755
2603.TW,2024-01-16,190.0594
2615.TW,2024-01-16,197.0519
5871.TW,2024-01-16,204.7213
2408.TW,2024-01-16,210.2869
6446.TW,2024-01-16,40.7723
3481.TW,2024-01-16,47.608
2888.TW,2024-01-16,54.7411
6488.TWO,2024-01-16,61.7015
2609.TW,2024-01-16,67.8424
1101.TW,2024-01-16,75.9884
2618.TW,2024-01-16,82.3138
3293.TWO,2024-01-16,90.2179
4938.TW,2024-01-16,97.8848
5876.TW,2024-01-16,103.7606
3529.TWO,2024-01-16,111.0406
1402.TW,2024-01-16,118.6082
2834.TW,2024-01-16,125.9884
2633.TW,2024-01-16,132.8218
3105.TWO,2024-01-16,139.7544
1102.TW,2024-01-16,146.993
2610.TW,2024-01-16,151.76
6789.TW,2024-01-16,159.2737
2347.TW,2024-01-16,167.9157
2377.TW,2024-01-16,174.5146
2353.TW,2024-01-16,181.0866
5483.TWO,2024-01-16,187.086
6472.TW,2024-01-16,196.698
3532.TW,2024-01-16,202.7516
8454.TW,2024-01-16,208.2206
IMOS,2024-01-16,39.8857
HIMX,2024-01-16,47.6203
2201.TW,2024-01-16,54.1438
1434.TW,2024-01-16,62.0277
2501.TW,2024-01-16,69.049
9914.TW,2024-01-16,75.9262
OWLS,2024-01-16,81.774
5478.TWO,2024-01-16,88.8399
2753.TW,2024-01-16,97.2185
2630.TW,2024-01-16,104.93
6180.TWO,2024-01-16,110.11
GRRR,2024-01-16,119.0068
4994.TW,2024-01-16,123.7894
3086.TWO,2024-01-16,132.007
PERF,2024-01-16,138.1823
6111.TWO,2024-01-16,147.3281
3546.TWO,2024-01-16,154.0185
3083.TWO,2024-01-16,159.2546
6542.TWO,2024-01-16,165.5391
3687.TWO,2024-01-16,174.9964
GGR,2024-01-16,180.0864
6482.TWO,2024-01-16,189.7863
2303.TW,2024-01-16,195.5772
2601.TW,2024-01-16,205.0076
2607.TW,2024-01-16,209.1845
2330.TW,2024-01-17,40.4164
2317.TW,2024-01-17,47.2223
2454.TW,2024-01-17,54.1103
2308.TW,2024-01-17,61.5808
3711.TW,2024-01-17,68.3681
2382.TW,2024-01-17,74.8591
2345.TW,2024-01-17,82.8403
6669.TW,2024-01-17,89.6322
3231.TW,2024-01-17,95.9654
3037.TW,2024-01-17,103.2021
2327.TW,2024-01-17,111.773
2379.TW,2024-01-17,118.0479
3034.TW,2024-01-17,124.9307
3661.TW,2024-01-17,131.9305
3008.TW,2024-01-17,140.8979
2357.TW,2024-01-17,146.3806
2301.TW,2024-01-17,154.7401
2383.TW,2024-01-17,158.4729
2360.TW,2024-01-17,168.979
3653.TW,2024-01-17,173.5891
2059.TW,2024-01-17,182.4925
2395.TW,2024-01-17,187.3294
5530.TW,2024-01-17,198.2084
3017.TW,2024-01-17,202.9219
2881.TW,2024-01-17,211.4285
2882.TW,2024-01-17,40.1507
2891.TW,2024-01-17,47.4475
2885.TW,2024-01-17,53.9957
2886.TW,2024-01-17,62.3233
2884.TW,2024-01-17,69.4363
2880.TW,2024-01-17,75.8716
2892.TW,2024-01-17,82.2365
2890.TW,2024-01-17,89.7397
2887.TW,2024-01-17,97.8634
5880.TW,2024-01-17,103.8229
2883.TW,2024-01-17,110.9808
2412.TW,2024-01-17,117.6898
3045.TW,2024-01-17,125.1706
4904.TW,2024-01-17,130.9109
1303.TW,2024-01-17,137.7243
1301.TW,2024-01-17,145.3368
6505.TW,2024-01-17,154.0863
2002.TW,2024-01-17,159.3565
2207.TW,2024-01-17,168.3861
2912.TW,2024-01-17,174.6402
1216.TW,2024-01-17,183.1278
2603.TW,2024-01-17,190.3559
2615.TW,2024-01-17,197.3159
5871.TW,2024-01-17,205.0652
2408.TW,2024-01-17,210.5098
6446.TW,2024-01-17,40.84
3481.TW,2024-01-17,47.6641
2888.TW,2024-01-17,54.8046
6488.TWO,2024-01-17,61.7607
2609.TW,2024-01-17,67.8288
1101.TW,2024-01-17,76.0811
2618.TW,2024-01-17,82.3418
3293.TWO,2024-01-17,90.337
4938.TW,2024-01-17,98.059
5876.TW,2024-01-17,103.8312
3529.TWO,2024-01-17,111.145
1402.TW,2024-01-17,118.7481
2834.TW,2024-01-17,126.1698
2633.TW,2024-01-17,132.9998
3105.TWO,2024-01-17,139.9165
1102.TW,2024-01-17,147.1665
2610.TW,2024-01-17,151.7509
6789.TW,2024-01-17,159.3119
2347.TW,2024-01-17,168.0836
2377.TW,2024-01-17,174.6611
2353.TW,2024-01-17,181.1844
5483.TWO,2024-01-17,187.0823
6472.TW,2024-01-17,196.9616
3532.TW,2024-01-17,202.9138
8454.TW,2024-01-17,208.2164
IMOS,2024-01-17,39.8722
HIMX,2024-01-17,47.6794
2201.TW,2024-01-17,54.1536
1434.TW,2024-01-17,62.117
2501.TW,2024-01-17,69.1485
9914.TW,2024-01-17,76.0173
OWLS,2024-01-17,81.7543
5478.TWO,2024-01-17,88.8328
2753.TW,2024-01-17,97.3293
2630.TW,2024-01-17,105.1084
6180.TWO,2024-01-17,110.1233
GRRR,2024-01-17,119.1901
4994.TW,2024-01-17,123.7671
3086.TWO,2024-01-17,132.1099
PERF,2024-01-17,138.1878
6111.TWO,2024-01-17,147.5432
3546.TWO,2024-01-17,154.191
3083.TWO,2024-01-17,159.2737
6542.TWO,2024-01-17,165.4961
3687.TWO,2024-01-17,175.1714
GGR,2024-01-17,180.0864
6482.TWO,2024-01-17,190.0368
2303.TW,2024-01-17,195.7376
2601.TW,2024-01-17,205.352
2607.TW,2024-01-17,209.31
2330.TW,2024-01-18,40.4548
2317.TW,2024-01-18,47.2379
2454.TW,2024-01-18,54.1205
2308.TW,2024-01-18,61.6307
3711.TW,2024-01-18,68.4002
2382.TW,2024-01-18,74.8539
2345.TW,2024-01-18,82.9124
6669.TW,2024-01-18,89.6868
3231.TW,2024-01-18,95.9645
3037.TW,2024-01-18,103.2279
2327.TW,2024-01-18,111.9149
2379.TW,2024-01-18,118.1341
3034.TW,2024-01-18,125.0194
3661.TW,2024-01-18,131.9978
3008.TW,2024-01-18,141.1332
2357.TW,2024-01-18,146.4992
2301.TW,2024-01-18,154.9738
2383.TW,2024-01-18,158.4428
2360.TW,2024-01-18,169.2105
3653.TW,2024-01-18,173.6186
2059.TW,2024-01-18,182.7023
2395.TW,2024-01-18,187.3575
5530.TW,2024-01-18,198.5671
3017.TW,2024-01-18,203.07
2881.TW,2024-01-18,211.7351
2882.TW,2024-01-18,40.1607
2891.TW,2024-01-18,47.4812
2885.TW,2024-01-18,53.9973
2886.TW,2024-01-18,62.4298
2884.TW,2024-01-18,69.5633
2880.TW,2024-01-18,75.9513
2892.TW,2024-01-18,82.2537
2890.TW,2024-01-18,89.7945
2887.TW,2024-01-18,98.0288
5880.TW,2024-01-18,103.9007
2883.TW,2024-01-18,111.0596
2412.TW,2024-01-18,117.7498
3045.TW,2024-01-18,125.2545
4904.TW,2024-01-18,130.9149
1303.TW,2024-01-18,137.6926
1301.TW,2024-01-18,145.3702
6505.TW,2024-01-18,154.2542
2002.TW,2024-01-18,159.3709
2207.TW,2024-01-18,168.573
2912.TW,2024-01-18,174.7607
1216.TW,2024-01-18,183.3824
2603.TW,2024-01-18,190.6167
2615.TW,2024-01-18,197.5823
5871.TW,2024-01-18,205.4118
2408.TW,2024-01-18,210.735
6446.TW,2024-01-18,40.9082
3481.TW,2024-01-18,47.7209
2888.TW,2024-01-18,54.8688
6488.TWO,2024-01-18,61.8206
2609.TW,2024-01-18,67.8159
1101.TW,2024-01-18,76.1747
2618.TW,2024-01-18,82.3706
3293.TWO,2024-01-18,90.4571
4938.TW,2024-01-18,98.2345
5876.TW,2024-01-18,103.9028
3529.TWO,2024-01-18,111.2506
1402.TW,2024-01-18,118.8894
2834.TW,2024-01-18,126.3528
2633.TW,2024-01-18,133.1794
3105.TWO,2024-01-18,140.0802
1102.TW,2024-01-18,147.3416
2610.TW,2024-01-18,151.7433
6789.TW,2024-01-18,159.3517
2347.TW,2024-01-18,168.2533
2377.TW,2024-01-18,174.8096
2353.TW,2024-01-18,181.284
5483.TWO,2024-01-18,187.0804
6472.TW,2024-01-18,197.2275
3532.TW,2024-01-18,203.0781
8454.TW,2024-01-18,208.2143
IMOS,2024-01-18,39.859
HIMX,2024-01-18,47.739
2201.TW,2024-01-18,54.1638
1434.TW,2024-01-18,62.2071
2501.TW,2024-01-18,69.2487
9914.TW,2024-01-18,76.1092
OWLS,2024-01-18,81.7355
5478.TWO,2024-01-18,88.8266
2753.TW,2024-01-18,97.4412
2630.TW,2024-01-18,105.2881
6180.TWO,2024-01-18,110.1376
GRRR,2024-01-18,119.3748
4994.TW,2024-01-18,123.746
3086.TWO,2024-01-18,132.2143
PERF,2024-01-18,138.1947
6111.TWO,2024-01-18,147.7601
3546.TWO,2024-01-18,154.3652
3083.TWO,2024-01-18,159.2944
6542.TWO,2024-01-18,165.4547
3687.TWO,2024-01-18,175.3484
GGR,2024-01-18,180.0882
6482.TWO,2024-01-18,190.2896
2303.TW,2024-01-18,195.9
2601.TW,2024-01-18,205.6991
2607.TW,2024-01-18,209.4377
2330.TW,2024-01-19,40.4855
2317.TW,2024-01-19,47.254
2454.TW,2024-01-19,54.1314
2308.TW,2024-01-19,61.6812
3711.TW,2024-01-19,68.4331
2382.TW,2024-01-19,74.8494
2345.TW,2024-01-19,82.9854
6669.TW,2024-01-19,89.7424
3231.TW,2024-01-19,95.9645
3037.TW,2024-01-19,103.2341
2327.TW,2024-01-19,112.0582
2379.TW,2024-01-19,118.2215
3034.TW,2024-01-19,125.1094
3661.TW,2024-01-19,132.0664
3008.TW,2024-01-19,141.3703
2357.TW,2024-01-19,146.6193
2301.TW,2024-01-19,155.2094
2383.TW,2024-01-19,158.4143
2360.TW,2024-01-19,169.444
3653.TW,2024-01-19,173.6499
2059.TW,2024-01-19,182.9143
2395.TW,2024-01-19,187.3875
5530.TW,2024-01-19,198.9285
3017.TW,2024-01-19,203.2203
2881.TW,2024-01-19,212.0019
2882.TW,2024-01-19,40.1711
2891.TW,2024-01-19,47.5154
2885.TW,2024-01-19,53.9995
2886.TW,2024-01-19,62.5372
2884.TW,2024-01-19,69.6913
2880.TW,2024-01-19,76.0166
2892.TW,2024-01-19,82.2718
2890.TW,2024-01-19,89.8501
2887.TW,2024-01-19,98.1955
5880.TW,2024-01-19,103.9589
2883.TW,2024-01-19,111.1395
2412.TW,2024-01-19,117.8111
3045.TW,2024-01-19,125.3397
4904.TW,2024-01-19,130.9201
1303.TW,2024-01-19,137.6623
1301.TW,2024-01-19,145.4051
6505.TW,2024-01-19,154.4239
2002.TW,2024-01-19,159.3868
2207.TW,2024-01-19,168.7618
2912.TW,2024-01-19,174.883
1216.TW,2024-01-19,183.6391
2603.TW,2024-01-19,190.8797
2615.TW,2024-01-19,197.851
5871.TW,2024-01-19,205.761
2408.TW,2024-01-19,210.9626
6446.TW,2024-01-19,40.9769
3481.TW,2024-01-19,47.7781
2888.TW,2024-01-19,54.9335
6488.TWO,2024-01-19,61.8812
2609.TW,2024-01-19,67.8037
1101.TW,2024-01-19,76.2691
2618.TW,2024-01-19,82.4002
3293.TWO,2024-01-19,90.5784
4938.TW,2024-01-19,98.4114
5876.TW,2024-01-19,103.9756
3529.TWO,2024-01-19,111.3352
1402.TW,2024-01-19,119.0321
2834.TW,2024-01-19,126.5373
2633.TW,2024-01-19,133.3339
3105.TWO,2024-01-19,140.2455
1102.TW,2024-01-19,147.5184
2610.TW,2024-01-19,151.7069
6789.TW,2024-01-19,159.3613
2347.TW,2024-01-19,168.4249
2377.TW,2024-01-19,174.9599
2353.TW,2024-01-19,181.3855
5483.TWO,2024-01-19,187.0804
6472.TW,2024-01-19,197.4562
3532.TW,2024-01-19,203.2447
8454.TW,2024-01-19,208.2143
IMOS,2024-01-19,39.8463
HIMX,2024-01-19,47.7991
2201.TW,2024-01-19,54.1747
1434.TW,2024-01-19,62.2979
2501.TW,2024-01-19,69.3498
9914.TW,2024-01-19,76.2021
OWLS,2024-01-19,81.7176
5478.TWO,2024-01-19,88.8213
2753.TW,2024-01-19,97.5543
2630.TW,2024-01-19,105.4692
6180.TWO,2024-01-19,110.153
GRRR,2024-01-19,119.5611
4994.TW,2024-01-19,123.7262
3086.TWO,2024-01-19,132.3201
PERF,2024-01-19,138.203
6111.TWO,2024-01-19,147.9788
3546.TWO,2024-01-19,154.5412
3083.TWO,2024-01-19,159.3167
6542.TWO,2024-01-19,165.415
3687.TWO,2024-01-19,175.5272
GGR,2024-01-19,180.0918
6482.TWO,2024-01-19,190.5445
2303.TW,2024-01-19,196.0646
2601.TW,2024-01-19,206.0488
2607.TW,2024-01-19,209.5675
2330.TW,2024-01-22,40.5175
2317.TW,2024-01-22,47.2714
2454.TW,2024-01-22,54.1438
2308.TW,2024-01-22,61.7336
3711.TW,2024-01-22,68.468
2382.TW,2024-01-22,74.8322
2345.TW,2024-01-22,83.0609
6669.TW,2024-01-22,89.8008
3231.TW,2024-01-22,95.9674
3037.TW,2024-01-22,103.2433
2327.TW,2024-01-22,112.205
2379.TW,2024-01-22,118.3125
3034.TW,2024-01-22,125.1782
3661.TW,2024-01-22,132.1391
3008.TW,2024-01-22,141.6121
2357.TW,2024-01-22,146.7439
2301.TW,2024-01-22,155.4499
2383.TW,2024-01-22,158.3588
2360.TW,2024-01-22,169.683
3653.TW,2024-01-22,173.6863
2059.TW,2024-01-22,183.1319
2395.TW,2024-01-22,187.4231
5530.TW,2024-01-22,199.2966
3017.TW,2024-01-22,203.3768
2881.TW,2024-01-22,212.2753
2882.TW,2024-01-22,40.1828
2891.TW,2024-01-22,47.551
2885.TW,2024-01-22,54.0032
2886.TW,2024-01-22,62.6466
2884.TW,2024-01-22,69.8077
2880.TW,2024-01-22,76.0842
2892.TW,2024-01-22,82.2924
2890.TW,2024-01-22,89.9085
2887.TW,2024-01-22,98.3457
5880.TW,2024-01-22,104.0203
2883.TW,2024-01-22,111.2229
2412.TW,2024-01-22,117.8759
3045.TW,2024-01-22,125.4287
4904.TW,2024-01-22,130.9031
1303.TW,2024-01-22,137.6361
1301.TW,2024-01-22,145.4443
6505.TW,2024-01-22,154.5984
2002.TW,2024-01-22,159.4075
2207.TW,2024-01-22,168.9558
2912.TW,2024-01-22,175.0107
1216.TW,2024-01-22,183.9017
2603.TW,2024-01-22,191.1489
2615.TW,2024-01-22,198.126
5871.TW,2024-01-22,206.117
2408.TW,2024-01-22,211.1968
6446.TW,2024-01-22,41.047
3481.TW,2024-01-22,47.8369
2888.TW,2024-01-22,55.0
6488.TWO,2024-01-22,61.9437
2609.TW,2024-01-22,67.7936
1101.TW,2024-01-22,76.366
2618.TW,2024-01-22,82.4324
3293.TWO,2024-01-22,90.6843
4938.TW,2024-01-22,98.5914
5876.TW,2024-01-22,104.0515
3529.TWO,2024-01-22,111.4231
1402.TW,2024-01-22,119.1785
2834.TW,2024-01-22,126.7258
2633.TW,2024-01-22,133.4925
3105.TWO,2024-01-22,140.4152
1102.TW,2024-01-22,147.6999
2610.TW,2024-01-22,151.675
6789.TW,2024-01-22,159.3756
2347.TW,2024-01-22,168.6018
2377.TW,2024-01-22,175.1157
2353.TW,2024-01-22,181.4925
5483.TWO,2024-01-22,187.086
6472.TW,2024-01-22,197.6912
3532.TW,2024-01-22,203.4174
8454.TW,2024-01-22,208.2206
IMOS,2024-01-22,39.8347
HIMX,2024-01-22,47.8608
2201.TW,2024-01-22,54.1871
1434.TW,2024-01-22,62.3907
2501.TW,2024-01-22,69.4532
9914.TW,2024-01-22,76.2821
OWLS,2024-01-22,81.702
5478.TWO,2024-01-22,88.8008
2753.TW,2024-01-22,97.6704
2630.TW,2024-01-22,105.6538
6180.TWO,2024-01-22,110.1717
GRRR,2024-01-22,119.7512
4994.TW,2024-01-22,123.7102
3086.TWO,2024-01-22,132.4034
PERF,2024-01-22,138.2154
6111.TWO,2024-01-22,148.2022
3546.TWO,2024-01-22,154.722
3083.TWO,2024-01-22,159.3438
6542.TWO,2024-01-22,165.3802
3687.TWO,2024-01-22,175.7115
GGR,2024-01-22,180.1008
6482.TWO,2024-01-22,190.8056
2303.TW,2024-01-22,196.196
2601.TW,2024-01-22,206.4052
2607.TW,2024-01-22,209.6618
2330.TW,2024-01-23,40.5499
2317.TW,2024-01-23,47.2894
2454.TW,2024-01-23,54.1568
2308.TW,2024-01-23,61.7867
3711.TW,2024-01-23,68.5036
2382.TW,2024-01-23,74.8157
2345.TW,2024-01-23,83.1373
6669.TW,2024-01-23,89.86
3231.TW,2024-01-23,95.9712
3037.TW,2024-01-23,103.2537
2327.TW,2024-01-23,112.3531
2379.TW,2024-01-23,118.4048
3034.TW,2024-01-23,125.2483
3661.TW,2024-01-23,132.2131
3008.TW,2024-01-23,141.8556
2357.TW,2024-01-23,146.8701
2301.TW,2024-01-23,155.6924
2383.TW,2024-01-23,158.305
2360.TW,2024-01-23,169.9239
3653.TW,2024-01-23,173.7246
2059.TW,2024-01-23,183.3517
2395.TW,2024-01-23,187.4605
5530.TW,2024-01-23,199.6672
3017.TW,2024-01-23,203.5354
2881.TW,2024-01-23,212.5513
2882.TW,2024-01-23,40.1948
2891.TW,2024-01-23,47.5871
2885.TW,2024-01-23,54.0076
2886.TW,2024-01-23,62.7569
2884.TW,2024-01-23,69.925
2880.TW,2024-01-23,76.1527
2892.TW,2024-01-23,82.3138
2890.TW,2024-01-23,89.9679
2887.TW,2024-01-23,98.4971
5880.TW,2024-01-23,104.0827
2883.TW,2024-01-23,111.3074
2412.TW,2024-01-23,117.9419
3045.TW,2024-01-23,125.519
4904.TW,2024-01-23,130.8874
1303.TW,2024-01-23,137.6114
1301.TW,2024-01-23,145.4851
6505.TW,2024-01-23,154.7747
2002.TW,2024-01-23,159.4298
2207.TW,2024-01-23,169.1518
2912.TW,2024-01-23,175.1402
1216.TW,2024-01-23,184.1665
2603.TW,2024-01-23,191.4203
2615.TW,2024-01-23,198.4034
5871.TW,2024-01-23,206.4756
2408.TW,2024-01-23,211.3911
6446.TW,2024-01-23,41.1176
3481.TW,2024-01-23,47.8962
2888.TW,2024-01-23,55.0671
6488.TWO,2024-01-23,62.0069
2609.TW,2024-01-23,67.7841
1101.TW,2024-01-23,76.4637
2618.TW,2024-01-23,82.4654
